0,0.59202,9.8807,0.49218,0.017188,0.019043,0.0045114,47.873,85.502,50.149,0
0.1,0.61238,9.8739,0.48379,0.013974,0.017937,0.0087445,47.911,85.498,50.101,0
0.2,0.60474,9.8598,0.50565,0.011847,0.019021,0.0076664,47.76,85.481,50.248,0
0.3,0.6031,9.8708,0.53229,0.019284,0.012653,0.0044938,47.731,85.474,50.281,0
0.4,0.58334,9.8691,0.5028,0.016095,0.014791,0.0044792,47.856,85.474,50.15,0
0.5,0.59007,9.8666,0.50849,0.017164,0.014801,0.0034216,47.937,85.486,50.062,0
0.6,0.59846,9.8684,0.49487,0.020366,0.01479,0.003448,47.888,85.501,50.12,0
0.7,0.57136,9.8684,0.49996,0.017156,0.013724,0.0044821,47.885,85.504,50.124,0
0.8,0.58453,9.8717,0.48005,0.016121,0.019047,0.0045026,47.979,85.498,50.022,0
0.9,0.58244,9.8597,0.48724,0.019287,0.012679,0.0023612,47.974,85.507,50.033,0
1,0.58693,9.8516,0.48394,0.018232,0.015809,0.0077016,48.165,85.514,49.835,0
1.1,0.59621,9.8874,0.49667,0.018232,0.015809,0.0077016,48.041,85.512,49.961,0
1.2,0.59965,9.8718,0.50789,0.01184,0.016946,0.0033894,48.067,85.5,49.933,0
1.3,0.59816,9.8763,0.48694,0.011838,0.016933,0.0044557,48.152,85.492,49.844,0
1.4,0.59546,9.876,0.50849,0.01716,0.013763,0.0012831,48.291,85.49,49.701,0
1.5,0.58558,9.8795,0.48439,0.019296,0.014767,0.0055719,48.189,85.497,49.805,0
1.6,0.60265,9.8784,0.50071,0.011855,0.020098,0.006606,48.252,85.502,49.743,0
1.7,0.60519,9.867,0.50939,0.01822,0.012682,0.0023524,48.17,85.497,49.825,0
1.8,0.57465,9.8738,0.50505,0.015035,0.015871,0.0034099,48.057,85.49,49.937,0
1.9,0.58977,9.8688,0.48784,0.01716,0.014761,0.0066206,48.211,85.493,49.775,0
2,0.59636,9.8941,0.50251,0.019314,0.017946,0.0066558,48.262,85.498,49.721,0
2.1,0.59861,9.8693,0.49517,0.017153,0.013697,0.0066148,48.084,85.491,49.911,0
2.2,0.60579,9.8827,0.49263,0.017168,0.015838,0.0055601,47.958,85.478,50.042,0
2.3,0.58424,9.8763,0.49727,0.017165,0.014814,0.0023553,47.734,85.486,50.267,0
2.4,0.58244,9.8763,0.49143,0.016089,0.013727,0.0044733,47.589,85.493,50.416,0
2.5,0.57166,9.8627,0.53184,0.012931,0.021185,0.004488,47.709,85.503,50.302,0
2.6,0.89708,9.8863,0.61717,0.018302,0.0265,0.0034949,47.734,85.51,50.266,0
2.7,0.61372,9.8518,0.52107,0.017193,0.016086,-0.0147,47.53,85.491,50.474,0
2.8,0.28576,9.8736,0.44877,0.0073535,-0.017204,0.012764,47.323,85.506,50.697,0
2.9,1.7798,9.8157,0.71072,0.051737,0.09487,0.059597,48.345,85.574,49.656,0
3,0.82673,9.904,0.46763,0.023147,0.080191,-0.21159,48.076,85.627,49.875,0
3.1,1.1363,9.9574,-0.0089813,0.0020605,0.055788,-0.55954,49.657,85.581,48.632,0
3.2,0.0086819,10.105,0.38171,0.041411,0.16285,-0.79751,64.129,86.532,34.443,0
3.3,-0.58813,10.016,0.78123,0.018936,0.099251,-1.0721,120.53,86.985,-21.56,0
3.4,-1.8759,9.9705,1.0273,0.012588,0.070793,-1.2664,160.89,83.84,-61.089,0
3.5,-3.6927,8.9045,0.62106,0.059243,-0.0024909,-1.3763,174.72,78.593,-74.277,0
3.6,-5.2126,8.7623,0.32602,0.058154,-0.048766,-1.5941,-179.54,72.103,-79.497,0
3.7,-6.3681,7.319,0.52316,0.079644,-0.0073873,-1.503,-176.78,64.706,-82.13,0
3.8,-8.5324,5.2527,-0.266,0.045562,0.066554,-1.1894,-175.09,56.409,-83.969,0
3.9,-8.2926,5.4059,0.81326,0.081133,0.024774,-1.6969,-174.26,48.216,-84.829,0
4,-8.199,5.2264,0.75698,0.048438,0.080819,-1.747,-173.97,41.042,-85.187,0
4.1,-9.321,2.329,0.93286,0.036942,0.093272,-1.8921,-173.7,32.662,-85.285,0
4.2,-9.4308,3.1155,1.19,0.14135,0.034944,-2.0216,-173.16,23.81,-85.264,0
4.3,-9.595,-1.4408,0.84439,0.08192,0.077545,-2.0965,-172.41,13.754,-85.107,0
4.4,-8.9065,-3.3497,0.85293,0.14947,0.12339,-2.1213,-171.93,3.6489,-84.922,0
4.5,-8.0797,-4.7299,1.4009,0.13431,0.15038,-1.8014,-171.42,-7.7268,-84.676,0
4.6,-5.9425,-7.7262,0.86565,0.072369,0.092145,-2.0699,-170.82,-19.104,-84.104,0
4.7,-6.5547,-7.3273,1.2611,0.0090177,0.012573,-2.1593,-170.36,-29.829,-83.339,0
4.8,-3.4568,-8.7448,1.0956,0.037824,0.0013377,-2.205,-169.29,-40.535,-82.065,0
4.9,-1.6243,-9.4087,0.37871,0.016822,0.015811,-2.4259,-167.01,-51.434,-80.205,0
5,0.28665,-9.2949,0.99812,0.038988,-0.024756,-2.4206,-162.6,-62.939,-76.476,0
5.1,3.5581,-9.0476,1.2129,0.028908,0.08023,-2.3892,-152.58,-74.551,-66.896,0
5.2,3.5621,-9.2213,1.8379,0.023637,0.13095,-2.1852,-97.711,-83.877,-12.745,0
5.3,7.7823,-6.0925,0.44458,0.092179,-0.030685,-2.2975,-21.065,-76.935,63.053,0
5.4,7.5982,-6.1175,1.0785,0.073492,0.035608,-2.4061,-7.2813,-64.928,76.526,0
5.5,8.9958,-4.347,0.49771,0.054715,0.070988,-2.5969,-2.8774,-53.346,80.788,0
5.6,9.9039,-0.69081,0.5061,0.032538,0.093422,-2.6855,0.081189,-40.802,82.987,0
5.7,9.9283,1.837,0.83092,-0.14048,0.055923,-2.7938,2.1592,-28.203,84.261,0
5.8,7.4436,6.3908,-1.4211,-0.004325,0.044881,-2.4483,3.5119,-14.523,85.28,0
5.9,7.2421,7.2325,-0.58483,0.072976,0.079068,-2.6533,4.7685,-0.19467,85.945,0
6,5.9289,7.6684,1.1098,-0.088813,-0.014531,-2.6146,5.2331,14.845,86.247,0
6.1,4.1346,9.2708,0.16975,0.0048115,0.057716,-2.8907,5.6422,28.491,86.028,0
6.2,0.42302,9.6452,0.021405,0.056182,0.10093,-2.7834,6.5824,43.379,85.781,0
6.3,-2.611,9.3807,0.85487,0.10375,-0.13757,-2.6958,8.5191,56.989,84.661,0
6.4,-4.33,7.9865,1.1736,-0.035758,0.10082,-2.6636,12.144,71.765,81.447,0
6.5,-8.0741,6.1354,-0.23651,-0.050257,0.22338,-2.4157,46.174,86.035,48.373,0
6.6,-6.798,7.1614,0.85532,-0.026735,0.13758,-2.8873,171.64,77.427,-76.891,0
6.7,-9.4434,1.9016,1.0364,-0.046375,0.10041,-2.7149,177.78,63.812,-82.512,0
6.8,-9.7955,0.10433,0.77838,-0.004848,0.096279,-2.6485,-179.2,49.671,-84.565,0
6.9,-10.147,1.2265,1.7252,0.47291,0.14402,-2.9333,-177.28,36.279,-85.149,0
7,-8.164,-6.2047,0.72554,0.22033,0.22472,-2.8549,-175.64,21.069,-85.375,0
7.1,-6.7638,-6.6954,0.169,0.20819,0.33349,-2.8715,-174.17,6.4451,-85.283,0
7.2,-4.9727,-8.5601,0.22753,0.24864,0.60456,-3.2088,-172.94,-7.4703,-84.921,0
7.3,-1.3252,-9.4948,0.33021,0.036456,0.64648,-3.189,-173.03,-23.022,-84.315,0
7.4,3.9171,-8.6477,0.75473,-0.10379,0.3325,-2.6235,-172.15,-38.284,-82.734,0
7.5,3.6488,-9.5531,0.28501,-0.21908,0.40335,-3.1668,-170.16,-53.695,-79.522,0
7.6,6.8113,-6.6614,0.64501,-0.29003,0.33762,-3.0814,-163.63,-71.444,-70.737,-1
7.7,8.1869,-5.8648,1.077,-0.51813,0.3134,-3.478,-90.762,-83.995,4.6867,-1
7.8,9.8663,-1.5151,0.099393,-0.67504,0.11922,-3.5678,-28.122,-72.988,68.828,-1
7.9,9.7359,2.9535,-0.25642,-0.47593,-0.097935,-3.3509,-19.426,-56.327,79.337,-1
8,7.247,7.065,-0.031285,-0.37349,-0.11258,-3.3981,-17.699,-39.816,82.401,-1
8.1,6.6429,7.5437,-0.12215,-0.25475,-0.39269,-3.2323,-17.845,-21.478,84.381,-1
8.2,3.799,9.2886,-0.063917,-0.1298,-0.59222,-3.3923,-19.6,-1.6452,85.506,-1
8.3,0.92178,10.2,-0.53379,0.15038,-0.68855,-3.4182,-21.512,17.723,85.745,-1
8.4,-2.7912,9.3951,-0.79395,0.40313,-0.52789,-3.3086,-22.488,34.86,85.283,-1
8.5,-6.8098,7.3386,-0.45895,0.43831,-0.27966,-2.9081,-22.862,53.151,83.765,-1
8.6,-6.2767,7.1711,0.67076,0.63861,-0.21341,-3.1567,-20.105,70.627,78.911,-1
8.7,-9.183,2.9146,0.014669,0.73656,-0.033507,-2.9278,53.389,86.141,2.5848,-1
8.8,-9.3271,2.09,-0.31914,0.94368,0.25653,-3.2924,130.93,70.907,-78.133,-1
8.9,-9.2954,-3.036,-0.33411,0.922,0.56862,-3.2269,132.99,53.27,-82.724,-1
9,-7.3002,-5.982,-0.28516,0.59584,0.70138,-2.9495,132.17,37.153,-83.934,-1
9.1,-4.1048,-8.9271,0.17873,0.44777,0.74184,-3.0006,130.31,19.697,-84.432,-1
9.2,-3.471,-9.1156,-0.52526,0.16498,0.79758,-2.7883,127.78,3.2565,-84.226,-1
9.3,-0.88286,-9.6816,0.10942,-0.051986,0.88101,-3.0285,124.56,-14.793,-83.549,-1
9.4,2.5178,-9.3668,-0.11197,-0.27859,0.83659,-2.9922,121.63,-32.671,-81.948,-1
9.5,5.2961,-8.2694,-0.11421,-0.44153,0.57647,-2.8233,120.42,-50.969,-79.38,-1
9.6,8.1226,-4.801,-0.046703,-0.59184,0.46835,-2.6438,122.53,-66.638,-73.538,-1
9.7,7.731,-6.1631,-0.89065,-0.52489,0.21838,-2.7545,148.48,-80.934,-44.056,-1
9.8,9.9399,-1.727,0.32991,-0.5823,0.082186,-2.7397,-113.92,-78.474,57.111,-1
9.9,10.163,-0.90038,-0.098196,-0.65572,-0.10603,-2.9909,-98.287,-62.932,76.477,-1
10,9.2428,3.5532,-0.39578,-0.52244,-0.29958,-2.9471,-96.953,-47.163,81.137,-1
10.1,7.3886,6.9092,-0.40596,-0.21004,-0.26084,-2.4538,-97.553,-33.206,82.942,-1
10.2,6.4492,7.1964,0.2889,-0.19658,-0.40422,-2.8266,-98.937,-17.627,84.11,-1
10.3,2.6996,9.9513,-0.51029,-0.11451,-0.58336,-2.7299,-100.31,-3.13,84.553,-1
10.4,1.3321,9.7486,-0.68737,0.14164,-0.78805,-2.8494,-102.27,12.943,84.634,-1
10.5,-0.92433,9.9122,-0.71521,0.46691,-0.83701,-2.8448,-104.28,29.121,84.181,-1
10.6,-4.1001,8.8485,-0.8161,0.64857,-0.60183,-2.7205,-104.89,44.359,82.782,-1
10.7,-7.8359,6.637,-0.48499,0.65056,-0.44363,-2.6929,-104.01,58.263,80.078,-1
10.8,-8.2571,5.6874,-1.4928,0.68305,-0.16133,-2.5546,-97.727,72.922,71.58,-1
10.9,-9.2132,2.0434,0.082179,0.77842,0.015723,-2.8749,-41.753,84.43,12.836,-1
11,-9.1663,0.83242,-0.0056882,0.75404,0.23017,-2.8292,35.108,74.258,-67.712,-1
11.1,-9.357,-2.7595,-0.24923,0.61796,0.38617,-2.4999,40.456,58.868,-77.081,-1
11.2,-7.5795,-6.823,-0.60085,0.44003,0.44794,-2.4584,39.809,44.251,-79.699,-1
11.3,-7.4632,-6.2318,0.15074,0.23338,0.37626,-2.2867,38.102,29.537,-80.969,-1
11.4,-5.1116,-8.1423,0.76461,0.21066,0.45992,-2.5093,36.523,15.148,-81.278,-1
11.5,-3.4105,-9.6281,0.35461,0.077756,0.37688,-2.4714,34.872,-0.39682,-81.109,-1
11.6,-0.58618,-9.7197,0.22768,-0.011387,0.29869,-2.4064,33.415,-16.098,-80.283,-1
11.7,2.7686,-9.4597,0.62046,-0.032773,0.18179,-2.0649,32.736,-30.274,-78.648,0
11.8,3.2655,-8.9198,1.0209,-0.035028,0.15458,-2.1013,33.554,-43.266,-76.023,0
11.9,6.0133,-7.991,0.8173,-0.030831,0.12682,-2.1814,35.7,-56.53,-72.86,0
12,6.8572,-6.8804,0.72015,-0.0066488,0.073074,-2.1431,43.91,-69.066,-63.196,0
12.1,8.0506,-4.6948,0.5793,0.012445,0.055819,-2.1292,77.457,-79.562,-28.5,0
12.2,9.3196,-3.2135,0.71626,0.011133,0.047416,-1.964,147.88,-77.568,42.553,0
12.3,10.022,0.088616,0.25477,-0.008472,0.058661,-1.5738,170.4,-67.693,65.454,0
12.4,9.8841,0.96025,0.52945,0.023269,0.063819,-1.3079,178.4,-56.87,73.427,0
12.5,9.6992,2.5362,0.50086,0.076127,0.05062,-0.9386,-177.42,-45.844,77.334,0
12.6,9.0648,3.6606,0.33635,0.038342,0.029535,-0.68416,-174.65,-34.286,79.63,0
12.7,8.8408,4.3901,0.36853,0.032639,0.021969,-0.41231,-172.57,-23.006,80.905,0
12.8,8.6258,4.7818,0.45191,0.011052,0.01969,-0.22055,-170.89,-11.775,81.655,0
